央视频道,#genre#
CCTV1,http://113.86.205.90:808/hls/1/index.m3u8
CCTV1,http://113.86.205.68:808/hls/1/index.m3u8
CCTV2,http://113.86.205.90:808/hls/2/index.m3u8
CCTV2,http://113.86.205.68:808/hls/2/index.m3u8
CCTV3,http://113.86.205.90:808/hls/3/index.m3u8
CCTV3,http://113.86.205.68:808/hls/3/index.m3u8
CCTV4,http://113.86.205.90:808/hls/4/index.m3u8
CCTV4,http://113.86.205.68:808/hls/4/index.m3u8
CCTV5,http://113.86.205.90:808/hls/5/index.m3u8
CCTV5,http://113.86.205.68:808/hls/5/index.m3u8
CCTV5+,http://113.86.205.90:808/hls/6/index.m3u8
CCTV5+,http://113.86.205.68:808/hls/6/index.m3u8
CCTV6,http://113.86.205.90:808/hls/7/index.m3u8
CCTV6,http://113.86.205.68:808/hls/7/index.m3u8
CCTV8,http://113.86.205.90:808/hls/9/index.m3u8
CCTV8,http://113.86.205.68:808/hls/9/index.m3u8
CCTV9,http://113.86.205.90:808/hls/10/index.m3u8
CCTV9,http://113.86.205.68:808/hls/10/index.m3u8
CCTV10,http://113.86.205.90:808/hls/11/index.m3u8
CCTV10,http://113.86.205.68:808/hls/11/index.m3u8
CCTV11,http://113.86.205.90:808/hls/12/index.m3u8
CCTV11,http://113.86.205.68:808/hls/12/index.m3u8
卫视频道,#genre#
凤凰卫视,http://113.64.147.11:8081/hls/37/index.m3u8
北京卫视,http://113.64.147.11:8081/hls/45/index.m3u8
南方卫视,http://113.86.205.29:808/hls/109/index.m3u8
四川卫视,http://113.64.147.11:8081/hls/71/index.m3u8
天津卫视,http://113.64.147.11:8081/hls/48/index.m3u8
山东卫视,http://113.64.147.11:8081/hls/75/index.m3u8
广东卫视,http://113.86.205.29:808/hls/152/index.m3u8
广西卫视,http://113.64.147.11:8081/hls/60/index.m3u8
新疆卫视,http://113.64.147.11:8081/hls/104/index.m3u8
新疆卫视,http://113.64.147.11:8081/hls/82/index.m3u8
河南卫视,http://113.64.147.11:8081/hls/96/index.m3u8
浙江卫视,http://113.86.205.29:808/hls/131/index.m3u8
重庆卫视,http://113.64.147.11:8081/hls/76/index.m3u8
黑龙江卫视,http://113.64.147.11:8081/hls/50/index.m3u8
省市频道,#genre#
广东体育,http://113.86.205.29:808/hls/108/index.m3u8
广东公共,http://113.86.205.29:808/hls/107/index.m3u8
广东少儿,http://113.86.205.29:808/hls/111/index.m3u8
广东影视,http://113.86.205.29:808/hls/110/index.m3u8
广东新闻,http://113.86.205.29:808/hls/106/index.m3u8
广东珠江,http://113.86.205.29:808/hls/105/index.m3u8
广东经济科教,http://113.86.205.29:808/hls/129/index.m3u8
港澳频道,#genre#
凤凰资讯,http://113.64.147.11:8081/hls/36/index.m3u8
凤凰香港,http://113.64.147.11:8081/hls/38/index.m3u8
少儿频道,#genre#
优漫卡通,http://113.64.147.11:8081/hls/128/index.m3u8
其他频道,#genre#
DOX电影,http://113.64.147.11:8081/hls/62/index.m3u8
MV音乐,http://113.64.147.11:8081/hls/88/index.m3u8
中国气象,http://113.64.147.11:8081/hls/33/index.m3u8
南山有线,http://113.64.147.11:8081/hls/18/index.m3u8
南方经济,http://113.64.147.11:8081/hls/66/index.m3u8
山东教育,http://113.64.147.11:8081/hls/72/index.m3u8
岭南戏曲,http://113.86.205.29:808/hls/22/index.m3u8
揭西,http://113.64.147.11:8081/hls/39/index.m3u8
揭西台,http://113.64.147.11:8081/hls/19/index.m3u8
本港台,http://113.64.147.11:8081/hls/135/index.m3u8
深圳影视,http://113.64.147.11:8081/hls/69/index.m3u8
深都市,http://113.64.147.11:8081/hls/68/index.m3u8
湛江公共,http://113.86.205.29:808/hls/3/index.m3u8
热播剧场,http://113.64.147.11:8081/hls/63/index.m3u8
现代教育,http://113.64.147.11:8081/hls/109/index.m3u8
经典电影,http://113.64.147.11:8081/hls/61/index.m3u8
风云音乐,http://113.64.147.11:8081/hls/117/index.m3u8
